,label,text
1161,0,I watched the Indians who the man who had been my advisor in my freshman year had advised me to study when I got to Utah talk.
3449,1,Avoid double negatives.
8500,1,What Alison and David did was soak their feet in a bucket
6195,1,I liked Mary and John.
3043,1,Ellen told a story.
1506,1,That he sometimes went there alone is certain.
5505,0,John is a decidedly too tall man.
7806,1,His hen loves Anson.
1988,1,Abernathy admitted that the poison pen letter had been written by my sister and himself.
3291,0,The square remained with a crowd of people.
42,0,They made him to exhaustion.
682,1,Bill recited his lines slowly.
844,1,"I don't think Fred will, either."
3134,1,Paul laughed.
7361,1,it mattered on Sunday.
1915,0,Bartlett and danced Toni.
580,1,Water filled the cup.
5594,1,The dancing chorus line of elephants broke my television set.
2425,1,This window just opens itself.
4308,0,It seemed to be intelligent.
3217,1,The well gushed oil.
403,1,He has left.
7530,1,Mary's pictures of herself surprised Bill.
3334,1,Through the valley ran a rushing stream.
1740,1,"They said that Tom would pay up, and pay up I believe that he did."
2933,1,Martha carved a piece of wood for the baby.
531,1,Fruit hit the roof from the tree.
4267,1,It tends to be warm in September.
8315,0,That Jason had arrived was obvious infuriated Medea.
5521,1,John wants to come up with as good a solution as Christine did.
3629,1,What do you think the man who is standing by the door is doing now?
2891,1,The yolk and the white separated.
7722,0,Gilgamesh not left.
3222,1,A fragrant stew bubbled over the fire.
7046,1,We called up every man whose father and whose mother had played on the team.
149,1,"It is important for you to be more careful, the more you eat."
493,0,"Bill seems to be obnoxious, but I don't think that Sam happens."
8324,1,Humans love to eat them.
3295,1,In the mountains there raged a fire.
6744,1,"Because the bus drivers were on strike, the commuters travelled by army lorry."
3647,1,The monkey wants to leave the meeting.
5570,1,Bill kissed himself.
7728,1,Aphrodite frees animals
7100,1,"Two days ago, we went out to dinner, and this afternoon, to the movies."
3254,1,Jennifer baked Idaho potatoes.
6487,1,John knew any language that we encountered on our trip.
1313,1,When did you get back and what did you bring me?
6289,1,The exhibition really impressed the critics.
1231,1,Sam made progress.
2341,1,Mira blamed Terry for the accident.
4230,1,Ten years be a long time to spend in prison.
336,1,He could not have been working.
3286,1,An old woman lived in the forest.
733,0,John was cost $10 by the book.
6454,1,Every student in Mary's class is working on negative polarity.
5533,0,The table is longer than the door's wide.
7925,1,Benjamin gave the cloak 0 and sent the book to Lee
4779,1,Who do you think visited Seoul last year?
1483,1,A review came out yesterday of this article.
3509,1,Which chemical did you mix the hydrogen peroxide and?
396,0,John seems that it is likely to win.
1083,1,I gave a gun to my brother which I had cleaned.
503,0,John would be hated to win.
4709,1,The news was dealt with carefully.
6526,1,Who do you think that you saw?
7059,0,What did you say I went and get?
6475,0,Bill offered Mary anything he had cooked for dinner.
4082,1,We were thankful that no one had been hurt.
3805,1,Are you going on holiday before or after Easter? I prefer after Easter.
5230,1,I'm sorry that anybody hates me.
8498,1,Aphrodite quickly freed the animals
7915,0,Gilgamesh failed often biology
2241,0,Like after tasting.
6174,1,I know several people who she kissed.
3012,1,Dana is longing for a sunny day.
6561,1,I know a man who saw Bill and liked Mary.
2120,1,The five `` soundscape '' pieces gave a festive air to Park Square.
3260,1,The clothes dried.
498,1,John believes Sally to be polite.
3726,1,This car stinks.
4865,1,This needs investigating.
5080,1,It was not until I was perhaps twenty-five or thirty that I read and enjoyed them.
5572,1,Sally kissed herself.
7367,0,I emptied it with butter.
2723,1,We contributed our paycheck to her.
3474,1,John offers little advice.
2206,0,Tessa cut.
7280,1,For Mary to leave on time is important.
181,1,"I'm going out, wherever that hurricane might be."
6461,1,Paul has interviewed every student who was at the scene of the crime and Kate has interviewed them too.
5723,1,I said that Bonny should do some dances from the Middle East.
4942,1,"Reagan, whom the Republicans nominated in 1980, lived most of his life in California."
8281,1,Poseidon appears to have turned out to have left.
1843,0,"I like beer, I."
4742,1,I ask you if this is what you want.
5070,1,I believe strongly that the world is round.
7008,1,Kim was a banker.
4108,0,John referred from the building.
3460,1,much furniture is needed.
5308,0,I worded the telegram after the party tersely.
552,1,The snake saw into the nest.
1286,0,I went to the movies to not pick the shirts up.
3256,1,Jennifer baked the potatoes in the oven.
4936,1,"Mary, who John asked for help, thinks he is foolish."
8028,1,Julie and Jenny did.
6042,0,I wanted if he should leave.
3685,1,"When you book something such as a hotel room, you arrange to have it."
5189,1,A poodle gives live birth.
6864,1,Norman Lemming jumped off the cliff and William Lemming did so too.
2175,1,Joan knew the answer.
5235,0,I'm glad I saw anybody.
4281,0,John is likely to be kept on participants.
4209,1,Most of the milk your baby consumes during breastfeeding is produced during nursing.
465,1,John was unknown.
8308,1,"Ron's likely to be on the Web, isn't he?"
6599,1,Jack may be and Tony certainly is a werewolf.
7452,1,I wonder has Mary worked for Microsoft.
967,1,Mary is often running the marathon.
5103,1,It was an explosion that you heard.
2734,0,Brown equipped a camera near Jones.
7745,1,Humans love to eat some disgruntled old pigs in those ditches.
7108,0,Kim likes Sandy and Lee likes to Leslie.
8206,0,What was Euclid interested in Plato's description of?
2344,1,Ida hunted for deer in the woods.
7157,1,This girl in the red coat or you will put a picture of Bill on your desk before tomorrow.
2417,1,The new tax laws will benefit the middle class.
164,1,"The higher the stakes are, the lower his expectations are."
5836,1,I've never seen you eat asparagus.
1743,0,"They said that Tom would pay up, and pay up that he did is well-known."
6386,1,John talked to almost any woman who came up to him.
4829,0,Karen asked where for Jerry to put the chairs.
1848,1,"We'll do it together, you and I."
6733,1,Nurse Rooke suspected that Mrs Clay planned to run away with.
6471,1,That evening John laughed with anybody he talked to.
8089,1,Can I keep the screwdriver just like a carpenter keep the screwdriver?
763,1,They painted their house a hideous shade of green.
1781,1,Willy is taller than Bill by as much as everybody seems to expect me to admit to having publicly proclaimed that I believed.
5124,0,Lee solved the puzzle how Kim solved it.
7202,1,Mary saw the tall man coming from England.
3692,1,He was arrested for being drunk.
4964,1,They met someone who knows the professor.
4176,1,Each of the suggestions is acceptable.
587,0,the road blocked with a stone.
7203,0,it is the tall man coming from England that Mary saw the tall man coming from England.
8350,1,Who has drunk my whiskey?
1047,1,The men lifted the table together.
4278,1,There is likely to be a letter in the mailbox.
3240,0,Tony broke at the window.
1529,0,I talked to Winston about him.
1892,1,John has a hole in the upper right-hand corner of his quilt.
6250,1,I want Jean.
6014,1,I might eat deep fried muffins.
1733,1,"They said that Tom was working, and he is working."
3415,0,The book valued $200.
5303,1,I considered Fred crazy.
4260,1,Mary expected John to fix the computer.
414,0,This conclusion to be arrived at is surprising.
721,0,Bill proud of himself John doesn't consider.
1196,1,That the defendant had been rude was stoutly denied by his lawyer.
1519,1,I believe that the sun was out.
5160,1,I wondered who it was you saw.
5606,1,I expect to see the results soon.
562,1,The fence straddles the sidewalk.
5899,1,Megan loves Kevin.
6078,1,The tuna will be being eaten.
7354,0,John criticized.
8058,0,Many people were there playing on the beach
7734,1,How did you eat the cake?
6699,1,Eleanor blamed Marianne's unhappiness on Willoughby.
963,1,John tries not to meet Mary.
2778,1,Steve tossed the ball against the wall.
66,0,Bill pushed Harry off the sofa for hours.
256,0,"The more that pictures of himself appear in the news, the more likely John is to get arrested."
1776,1,Who knew Mickey would overthrow home plate by that much?
2821,1,Paula spanked the naughty child with her right hand.
4489,1,Duty made them not miss the weekly meetings.
610,1,John hit the wall with the stone.
4318,0,It seems to be a fountain in the park.
1425,1,Which hat do you believe that she never wore?
1681,0,What that he was wearing is certain is this hat.
1744,1,"They said that Tom would pay up, and pay up it is well-known that he did."
5881,1,Syntax frightens Kenny.
1993,1,That anybody ever left at all is surprises me.
1858,0,"They, they can't stand each other."
1974,1,"Tom will force you to marry no student, and neither will I."
7167,1,This girl in the red coat will put a picture of Bill on your desk.
6719,1,The cottage which Mrs Dashwood accepted was rather small.
4400,1,Fred must have been both singing songs and drinking beer.
4401,1,There might be a unicorn in the garden.
6102,1,The policeman kissed the puppy.
5612,1,Who did you see in Las Vegas?
785,1,That John loves Mary is doubtful.
4913,1,Every essay which she's written and that I've read is on that pile.
2448,1,There appeared a ship on the horizon.
2854,1,Carol cut the whole wheat bread.
7443,0,Goes John to school?
4174,0,One people was dying of thirst.
6479,1,John made a fool of himself in front of anyone who was there.
7662,1,John believes Bill to have slept.
6,1,Fred watered the plants flat.
8002,1,"Sally is making scones, and Gillian is too."
5965,1,Heidi thinks that the salmon flavored candy bars were eaten.
5680,1,The Canadian bought himself a barbecue.
4578,1,Tokyo has not loosened trade restrictions.
2356,0,We rummaged papers through the desk.
5623,1,I hope nobody will hurt themselves.
6282,1,"To improve herself, Jane went to a health spa."
6435,1,Mary talked to any student who was angry.
3454,1,The clue that John got was more helpful than the one that Smith got.
3209,1,In the hallway there ticked a grandfather clock.
7099,1,"A policeman walked in at 11, and at 12, a fireman."
6980,1,It will take years for the Mersey to clean.
4143,1,Students studying English read Conrad's Heart of Darkness while at university.
1010,1,Most boys did not laugh.
5169,1,What Mary offered to him is unclear.
3987,1,They wrote to her.
7104,0,"Kim likes Sandy, and Lee to Leslie."
7693,1,I praised Mary.
6436,0,Mary talked to any actual student.
1206,0,Who does Phineas know a girl jealous of?
504,0,John would be preferred to be the candidate.
1360,0,The boy whose guardian's we elected employer president betrayed us.
2510,1,The door was pushed open.
1785,0,Willy is taller than Bill by as much as that Bill is taller than Dan is believed.
2748,0,Carmen obtained Mary a spare part.
995,1,The moral destruction of the president was certainly not helpful.
76,1,Sam got free by cutting his finger.
1698,0,Maxwell isn't half the doctor that I know an African chief who is.
2647,1,Carla shoveled the snow from among the bushes.
1386,0,The manner which Jack disappeared in was creepy.
8147,1,Who did Maria say that she'd kiss and kick?
1174,1,Mary has never kissed a man who is taller than John is.
4660,0,They reputed him to be a good scholar.
6948,1,Tess was knocking at the door.
2399,1,He established his innocence with the letter.
4973,0,Which rebel leader did you hear Cheney's rumor that the CIA assassinated?
7377,1,all the students left.
4667,1,They widely believed that John was ill.
889,1,Mag Wildwood came to introduce the bartender but I came precisely not to.
2995,1,That joke never fails to amuse.
1018,1,A critic thinks that every book is readable.
1558,1,Joe is taller than Mary.
6564,0,I wonder who Bill saw and liked Mary.
2558,1,I funneled the mixture into the bottle.
5815,1,The red volume of obscene verse from Italy shocked the puritan soul of the minister with the beard quite thoroughly yesterday.
8026,1,"Poseidon had run away, because the executioner murdered Hera."
6330,0,Heidi dislikes the TV's depiction of herself.
5389,1,She has enough problems as it is.
6335,1,Heidi saw drawings of her.
1413,0,The persons on whom we kept tabs all proved to be innocent.
917,0,"Although Mag doesn't eggplants, Sally eats cabbage."
7461,1,Hasn't Henri studied for his exam?
6523,1,How slowly would you say he was driving?
8380,1,It was obvious that Plato loved Aster obvious.
5941,1,Louis was forgiven by Susan.
7161,1,This girl in the red coat will put a picture of Bill in the mailbox before tomorrow.
6467,0,There's anything Mary had asked for in this store.
2012,1,Felicia threw the ball off the bench.
2706,0,The package drove to New York.
4358,0,There are likely to be no student absent.
4929,0,Karen asked where for Washington to put the chairs.
1429,0,The teacher who that the principal would fire was expected by the reporters is a crusty old jerk.
1791,1,Sodium is a little too peppy for me to want to try mixing it and water in a teacup.
4246,0,You washed myself.
1307,1,Students who fail the final exam or who do not do the reading will be executed.
4518,1,You better not drink.
3570,1,John drink beer last night.
420,1,Who do you think that Bill believes to be innocent?
6440,0,You must pick any flower in this bed.
2611,0,Lora buttered at the toast with unsalted butter.
3725,1,The rat devoured the cat.
7057,0,I tried and buy some whiskey.
8006,1,"Medea was happy, because she had got the highest marks"
6804,1,Susan wanted Jane to study German.
3278,1,Cornelia lodged with the Smiths.
7660,1,John tried to sleep.
5529,0,"Mary's happy about her work, and John's about his children."
3236,1,Tony broke the crystal vase.
3219,1,I bled him.
8114,1,Gilgamesh should be slowly tickling the mandrake
4494,1,Lee is believed not to like Kim.
4354,1,There is believed to be a sheep in the park.
3646,0,the my dog is a terrier.
4180,1,Some of the soup needs more salt.
8413,1,I asked who saw what.
1919,0,The only girl who it bothers me to wear that old fedora is Annabelle.
3307,1,The tree trembled.
5074,1,Their teaching material is what we are using.
664,1,Mary considers John a fool and Bill a wimp.
4165,1,She doesn't believe much of that story.
359,0,How do you wonder whether John said that Mary solved the problem?
8514,0,The poison was neutralised was claimed that by everyone
1238,1,I have hopes the company will squander the money.
6072,1,The muffins might have been being eaten.
2097,1,"I wrote Blair a letter, but I tore it up before I sent it."
2905,0,The handle detached from the box.
351,1,down the hill rolled John.
7352,1,John knows.
7741,1,Dracula thought that he was the Prince of Darkness.
3875,0,The king kept put his gold under the bathtub.
3527,1,He walked right the wall.
7559,0,Bill likes herself.
8144,1,What did she eat?
4024,1,The teacher is proud of his students.
5756,1,The book of poems with the bright red cover stinks.
1514,0,I never met that man who anybody tried to kill.
8422,1,Merlin is a dangerous sorcerer.
5420,0,I've seen as much of a coward as Frank.
1289,1,I've got to try and find that screw.
2456,1,Suddenly an ugly old man entered the hall.
337,1,He cannot have been working.
2950,1,I shaped the dough into a loaf.
1345,1,Reports which the government prescribes the height of the lettering on the covers of are invariably boring.
269,1,You give any senator enough opportunity and he will succumb to corruption.
3342,0,A solution immediately presented.
7158,1,No boys will put a picture of Bill on your desk before tomorrow.
6882,1,Bill went to London on Monday.
4068,1,That John sold the ostrich surprised Bill.
1872,1,"Enrico, and he is the smartest of us all, got the answer in seven seconds."
3940,1,The lasagna tasted delicious.
5813,1,Ivan got a headache on Wednesday from the disgruntled students of phonology from Michigan.
6130,0,Bill was bitten the dog.
5110,1,It's the writer that gets you so involved.
5330,0,"Those people will, after the party, not come home."
4266,1,It seems that John is honest.
813,0,There is arriving three men at that station.
4754,1,Who do you think Hobbs imagined Mary said Tom saw?
6786,1,All Mr Collins does is praise Lady de Bourg.
643,0,Rub the cloth on the baby asleep.
5506,1,That's an obviously better solution.
7256,1,I prefer for the girl to win.
7982,1,Where Alison and David soaked their feet was in the kitchen
522,1,The stone knocked against the pole into the road.
5375,1,John eats more than he sleeps.
5706,1,Bruce loved and Kelly hated phonology class.
3145,1,The princess bowed to the queen.
5255,1,Would the men each have been working?
2983,0,We spotted them run.
661,1,John is very fond of Mary.
8022,1,Anson became the Mayor
3714,1,John sang a song and danced to the music.
1702,1,Maxwell isn't half the doctor that I'm certain that he would be if he studied.
3648,0,The monkey eager to leave the meeting.
6978,1,This book reads well.
4840,1,Who will John ask for information about summer courses?
7205,0,it is the tall man come from the back that Mary saw the tall man come from the back.
434,1,I explained that we should fix the sink.
4399,1,Fred must have both been singing songs and been drinking beer.
3635,1,"John asked me to put the clothes in the cupboard, and to annoy him I really stuffed them there."
5075,1,We are using their teaching material.
5669,1,I asked if you knew the answer.
2759,0,She held at the rail.
7432,1,"Mary won't have been eating cake, but John will have been."
5934,1,Phillip gave the soldier the medal.
5790,0,the book with a red cover from Blackwell of poems by Robert Burns takes a very long time to read.
882,1,"Lilly decided that eating cabbage, she should be."
232,0,"When Bill smokes, all the more Susan hates him."
2587,1,That kind of rope coils easily around the post.
4507,0,"Mary sang a song, but Lee did never."
4531,0,"Kim considered joining the navy, but I never considered."
7253,1,I prefer for the girl to put a picture there.
8071,1,What did you get all for Xmas?
2288,1,Martha carved the piece of wood into a toy.
7075,1,You or Kerry have perjured yourselves.
1500,1,Proud of him I've never been.
4170,0,How much fresco did the flood damage?
3657,0,John sounded in the park.
343,1,Can he not have been working?
1608,1,Tom says that it's going to rain but I don't believe it.
4998,1,It is John that I met last night in the park.
4168,0,She doesn't believe much story.
7597,1,Susan wanted to sleep.
1831,1,"My father, I hardly ever see him and my mother when they're not glaring at each other."
244,0,I wonder you ate how much.
1264,1,I screamed at some children who were watching me.
2889,0,The war clung the child to her mother.
1115,1,He attributed to a short circuit the fire which.
6836,1,Lucy sent a letter to Jane.
6033,1,What did Calvin eat?
4461,1,How long did it last?
1138,0,"We elected my father, who had just turned 60, president."
629,0,Spray the wall with all the paint.
7698,1,What Mary did with Bill was sing a song.
2931,1,Martha carves.
4458,0,They will do come.
1438,0,"That piano, the boy's playing which loudly drove everyone crazy, was badly out of tune."
8478,0,Where did you disappear before you hid the gold?
548,1,The party lasted till midnight.
7589,0,John heard Mary describe himself.
4725,1,The plums were weighed by the grocer.
7537,0,John believes that Mary saw himself.
299,1,"The harder that it rains, how much faster a flow do you see in the river?"
399,1,How intelligent do you consider John?
5626,1,She is dancing.
7736,1,Aphrodite wanted to live and Ishtar tried to
2819,0,The cloth swatted the fly.
2021,0,Jake shipped the box at Carson.
5056,1,That we invaded Iraq really freaks me out.
5531,1,"Mary is happy with her work, and John is with his children."
6218,1,Bill is always complaining about the guys who work near him.
1417,0,Mike talked to about politics yesterday my friends.
6100,1,That John will leave is likely.
4146,1,He is the only person that I can rely on.
473,1,I believed these students to all like John.
5610,0,I expect to double my profits more than.
6456,0,There were twenty students at the lecture and any student who was there said it was inspiring.
820,0,John wagered a stranger to have been in that haunted house.
7463,1,Didn't Sue pass her exam?
7307,0,It was some beer or it took place some beer.
2664,0,The fish scrubbed.
6868,1,Marry Mr Martin was what Harriet did.
3249,0,Tony bent the table with the rod.
7819,1,How are you feeling?
1414,0,Faith was had in all kinds of people.
364,1,I heard that Mary hired someone.
1475,1,That that for Herschel to throw a fit would confuse the guards was obvious is not true.
8289,1,The students demonstrated the technique this morning
3387,1,Tom ran the soles off his shoes.
2879,1,I mixed the eggs and cream together.
1614,1,Romeo conceded that he and Juliet were going steady.
2707,0,The package drove.
1330,1,Sasha is gobbling down dumplings faster than I can reheat them.
4594,0,Anything hasn't happened to his optimism.
4836,1,Where did he tell you that he met Mary?
523,1,The stone knocked the pole into the road.
6420,1,John bought any picture of Queen Elizabeth that was on sale.
6474,1,Bill offered Mary everything he had cooked for dinner.
3245,1,Tony bent the copper rod.
5236,1,I'm glad anybody likes me!
4676,1,The issue was dealt with promptly.
3471,1,John offers many suggestions.
502,1,We would like John to win.
6481,1,Mary sang for anyone who wanted to hear her.
3127,0,Paul yawned on Mary.
220,0,"The more people everyone who likes pays attention to, the happier we all are."
7906,1,We believed Aphrodite to be omnipotent
4875,1,the day when I met her was sunny.
2099,1,Alex read the newspaper for an hour.
2766,1,Michelle kept the papers over the desk.
7092,1,"On weekdays, Terry eats meat and vegetables, but on weekends, only vegetables."
1111,0,I'm going to call somebody who is.
4636,1,John was driving the car.
4199,1,The papers removed from the safe have not been found.
4736,0,Tom got understood to have asked for a refund.
2263,1,Bill sold Tom a car.
1384,0,Jack disappeared in a mysterious manner and Marion disappeared in one too.
8405,1,I didn't want any cake.
506,1,I would like for John to win.
7856,1,Dracula thought himself to be the Prince of Darkness.
7831,1,We kicked ourselves
6415,1,John talked to any politician who is powerful.
1213,1,Rutherford understands himself.
7477,1,we also need to explain the relation between these trees.
5966,1,He has danced.
1142,0,He figured out that.
8424,1,I am to eat macaroni.
2018,0,Felicia shipped the box out of the storeroom.
2826,1,Paula spanked the naughty child.
2758,1,The children like to berry in the summer.
4044,1,For John either to make up such a story or to repeat it is outrageous.
2589,1,Jessica loaded boxes onto the wagon.
887,0,Lucy Barnes recounted a story to remember because remember Holly had recounted a story to.
5903,1,It snowed.
2310,0,Harriet alternated folk songs and pop songs together.
5812,1,My favorite language is a language with simple morphology and complicated syntax.
1700,0,Maxwell isn't half the doctor that his sister is a psychologist and his father was.
1102,1,John is taller than Dill.
7295,0,My nephew could write letters the postcards to his parents.
7327,1,"The ice melts, breaks."
6767,0,"Because never had Sir Thomas been so offended, even Mr Yates left."
36,1,Bill drank from the hose.
2078,1,No one can forgive you that comment.
823,1,John told Mary to kiss him.
7315,0,I said.
3061,1,Heather cabled the news to Sara.
6274,1,Susan consented to try to seem to have been kissed.
5259,1,Would the men not enjoy that?
6011,0,I might ate deep fried muffins.
1004,1,I showed every boy a planet.
375,1,You might not believe me but you will Bob.
1537,1,"That the fuzz wanted him worried John, but that the fuzz wanted John didn't worry Mary."
5914,1,The stodgy professor left with his teaching assistant.
7120,0,We talked about that he had worked at the White House.
2567,1,I lifted the book onto the table.
6921,1,The visas are with the passports.
8190,1,"Raffi has made pasta, and David has too."
3542,0,They can very.
5635,1,I gave my brother a birthday present.
4133,1,No John Smiths attended the meeting.
2542,0,I put the table with books.
1561,1,Mike will sing if you will sing.
3080,0,Ellen conferred Helen.
6970,1,Six students got shot accidentally.
117,0,"You get angrier, the more we eat, don't we."
5975,0,Jeff not must have eaten the deep fried muffin.
1883,0,There will be the hole in Jack's pocket.
2313,1,Brenda agreed with Molly.
7278,1,John saw Mary.
1026,0,You filed every paper without inspecting.
7135,1,She will put a picture of Bill on your desk before tomorrow.
4692,1,The document was looked into by the lawyer.
5634,1,He put in the washing machine.
4482,0,John did not may leave.
7756,1,That monkey is ate the banana
1671,0,It is this hat that I know the boy who is wearing.
260,1,"John is more embarrassed, the more pictures of him that appear in the news."
7448,0,Mary wonders for Bill to come.
6623,0,This truck spread fewer salt than that one.
3628,1,Up what did he look?
143,0,"It is important the more you eat, the more careful you to be."
6088,1,I never have a pen when I need it.
4129,0,President Lincoln delivered her Gettysburg Address in 1863.
4511,1,Are you studying English syntax?
4484,1,Lee voted for Bill because his father told him to.
6940,1,Harriet talked to Emma for hours.
3105,1,Cynthia gobbled the pizza .
7737,1,I was sitting not under the tree but under the bush
5133,1,Type B: It is Bill on whom John relies.
1054,1,You married no one.
974,0,The writers so believed the boy.
7859,1,"He'll no can do it, will he?"
2387,1,The president appointed Smith as press secretary.
4496,0,Lee is believed to like not Kim.
5376,1,He gave me more of his marbles than I wanted.
2477,1,Heather snorted.
760,1,We proved Smith conclusively to the authorities to be the thief.
658,1,John got the book from Bill.
4262,0,Seems John to fix the computer.
6592,1,A woman hit a pregnant girl.
6749,1,Did Captain Wentworth write a letter to Anne Elliott?
296,0,"Which problem the sooner that you solve, will the more easily you satisfy the folks up at corporate headquarters?"
4344,0,It is likely to seem to be arrogant.
6238,1,It is likely that Jean left.
4585,1,Little did I know that more trouble was just around the corner.
5457,0,John isn't an any more reliable fellow than Bill.
6562,0,I know a man who Bill saw and liked Mary.
6501,1,No student who read anything passed.
2452,1,A little boy ran in the yard.
5325,0,I would prefer that he have not finished.
2198,1,I shaved.
1730,1,"Hank plays the guitar and finds arrangements for all the old folk songs which are still sung in these hills, and Ernie writes down all the old folk songs which are still sung in these hills."
6419,0,John bought any picture of Queen Elizabeth.
7536,1,I showed Mary several portraits of herself.
2130,1,I think it's time you give your lovely illness to someone else!
5631,1,Zeke cooked and ate the chili.
1416,1,To my friends Mike talked about politics yesterday.
1204,0,Who does Phineas know a girl who is behind?
1555,1,"Tom ordered bacon, and Dick ordered lettuce, and I think that Harry ordered tomatoes."
6760,0,The person who in came at that moment was Aunt Norris.
7981,1,I inquired when we could leave.
662,1,Mary laughed at John.
5716,1,Teenagers drive rather quickly.
1076,1,Mary always has preferred lemons to limes.
774,1,Our love them.
7113,0,"Pat has become crazy, and Chris in good spirits."
3740,1,"With their teacher, the kids have arrived safely, haven't they?"
1410,1,Some rare old manuscripts have been gotten hold of.
2868,1,That chisel carved the statue.
3864,1,We placed the cheese in the refrigerator.
3994,1,The student knew the answers.
2205,1,Tessa cut herself.
1201,1,Phineas knows a girl who is behind Maxime.
3936,1,John coughed.
2652,1,Carla was shoveling.
8068,0,Gilgamesh might have not been reading the cuneiform tablets.
3379,1,The horse jumped across the stream.
6106,1,The audience laughed.
4435,1,The children are seen in the yard.
6823,1,Martha chewed the bread.
5979,1,Calvin has eaten a peanut.
1647,1,I brought John a razor with which to shave himself.
5605,1,I expect soon to see the results.
1378,1,On which bed does Tom sleep?
7651,0,for John to hurt oneself is stupid.
3636,1,"John asked me to put the clothes in the cupboard, and to annoy him I stuffed them there."
997,1,Tomatoes were introduced in Europe after 1492.
8180,1,Having read Shakespeare satisfied me
8499,1,Paul had two affairs
7420,0,John studies carefully Russian.
895,1,Does Joe sing?
7144,1,"This boy must not go to France, but his father must go to France."
3791,1,They went to the theater in London.
958,0,John likes not Mary.
8438,0,The man I saw shaved myself.
6926,1,It was roses that the gardener planted in the garden.
3332,1,The stream winds through the valley.
2221,1,The sign warned against skating on the pond.
4377,0,John leftn't the party early.
5394,0,She speaks enough clearly to be understood.
7289,1,My niece could write me letters more faithfully.
7153,1,Would they have been walking for hours?
4612,0,John has chosen for the position.
7959,1,They sat on Mary.
6965,1,Those bandits attacked Emma and Harriet yesterday.
5554,1,They may grow as high as six feet.
7832,1,Did Medea poison Jason?
6387,1,John talked to any woman who came up to him except Sue.
1030,1,Who will be offended if we don't invite which philosopher?
201,0,"The more he reads, the more people I wonder what he will give to."
7705,1,The boy thought she was happy.
2379,0,They praise the dedication in the volunteers.
6347,1,John asked if his essay would be published in the paper.
6522,1,Who did you think Mary saw?
1669,1,What Tom said Al thought you wanted me to make Jack put on was this hat.
5537,0,I'm sadder than I'm angry.
8378,1,The intrepid pirate and the fearful captain's mate sunk the galleon.
8385,1,I looked the number up.
3695,1,I forgot to return the book that I borrowed from the teacher.
3734,1,The effectiveness of teaching and learning depends on several factors.
4469,0,He does can leave here.
7866,1,Did the potion boil over?
4033,0,There runs a man in the park.
8318,1,You said that Anson thought that Julie had fainted
526,0,The box at once contained the ball.
1595,1,Webster touched a sword after Henry had done so.
7654,1,John promised Mary to cut the grass.
5288,0,The book to whom did you give.
6555,1,The kennel in which Mary keeps drugs and Fido sleeps has been stolen.
4122,0,Student studies English for 4 hours a day.
737,0,The kids were failed by Max as a father.
7235,1,It was John and Bill that were waiting at the restaurant.
976,0,The writers didn't so believe the boy.
3756,1,This item belongs to the student.
3573,1,He left.
4085,1,We believe that the directors were present.
3198,1,The jewel sparkled.
3804,1,They believed that everybody would pass the test.
6503,0,Every student answered any question.
8122,1,The owl hated the evil bat and loved the wise eagle.
1992,1,That anybody ever left at all is impossible.
2705,0,Amanda drove at the package.
581,0,Water emptied the cup.
2151,0,Door frames hit easily.
4991,1,They ignored the suggestion that Lee lied.
671,1,"Smith loaned, and his widow later donated, a valuable collection of manuscripts to the library."
5590,0,Who do you wonder what bought?
4933,1,They all agreed to include those matters everyone believed had been excluded from the Treaty.
2740,1,Carmen bought a dress at Bloomingdale's.
1287,0,I went to the store to have bought some whisky.
8188,0,You kicked you
5089,1,What I've always tended to do is to do my own stretches at home.
2977,1,Her cousin clerked for Judge Davis.
5707,0,The with milk coffee is hot.
5300,1,"It's obvious that, although he's a nice guy, John isn't too bright."
4232,1,Some of the fruit be going bad.
1599,1,I'll work on it if no one else has worked on it.
1565,1,I gave the book to Harvey because he asked me to.
7656,0,John promised Mary to control herself.
2669,1,Nora sent the book from Paris to London.
1936,0,Only the travelers who anybody has ever robbed don't carry machetes.
2318,1,Bill and Kathy married.
2864,1,Carol carved the marble.
2785,0,Steve pelted acorns at Anna.
8286,1,How fond of Esther is Agamemnon?
147,0,"It is important the more you to eat, the more careful for you to be."
2200,0,Celia braided.
4860,0,Fred knows which book for the children to read during the summer vacation.
2060,1,He died from exhaustion.
2066,1,She fell into a sulk.
1853,1,"Him, they let him go yesterday."
867,0,"Mary claimed that would eat cabbage, Holly."
3747,1,The kids in our class have arrived safely.
3563,1,I think that learning English is not all that easy.
6299,1,Frank will eat an apple and Morgan will too.
1532,1,Mary scratched her arm too.
2046,0,Fred offered the ball under Molly.
172,1,"The more Fred is obnoxious, the less you should pay attention to him."
1049,1,All the men lifted the table together.
6665,1,The terrier attacked the burglar.
4242,0,The committee haven't yet made up its mind.
2420,1,The butcher cuts the meat.
7047,1,I went to the store and bought some whiskey.
865,1,"Mary claimed that eating cabbage, Holly's not."
108,1,"I'm not shocked by the idea that the more you eat, the less you want."
6165,1,What did Stacy say Becky bought?
4593,0,Any zebras can't fly.
1962,0,Andy pinched Sarah and tickled herself.
2195,1,The departing passenger waved at the crowd.
1790,0,This rock is too heavy for us to try to claim that we picked up.
4179,1,Most of the children are here.
6828,1,How is someone to chat to a girl if she does not go out?
5076,1,I share your view but I just wonder why you think that's good.
2621,0,Doug removed the tabletop of scratches.
