,label,text
6589,positive,a very charming and funny movie .
6590,positive,"streamlined to a tight , brisk 85-minute screwball thriller , "" big trouble "" is funny , harmless and as substantial as a tub of popcorn with extra butter ."
6591,positive,consummate actor barry has done excellent work here .
6592,positive,the biggest problem with this movie is that it's not nearly long enough .
6593,positive,ali's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier .
6594,positive,"i have always appreciated a smartly written motion picture , and , whatever flaws igby goes down may possess , it is undeniably that ."
6595,positive,"the movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds ."
6596,positive,"cold , nervy and memorable ."
6597,positive,becomes a fascinating study of isolation and frustration that successfully recreates both the physical setting and emotional tensions of the papin sisters .
6598,positive,"all in all , it's a pretty good execution of a story that's a lot richer than the ones hollywood action screenwriters usually come up with on their own ."
6599,positive,worth seeing just for weaver and lapaglia .
6600,positive,a pleasant piece of escapist entertainment .
6601,positive,"the storytelling may be ordinary , but the cast is one of those all-star reunions that fans of gosford park have come to assume is just another day of brit cinema ."
6602,positive,"it's definitely an improvement on the first blade , since it doesn't take itself so deadly seriously ."
6603,positive,what's infuriating about full frontal is that it's too close to real life to make sense . what's invigorating about it is that it doesn't give a damn .
6604,positive,writer-director juan carlos fresnadillo makes a feature debut that is fully formed and remarkably assured .
6605,positive,"insightfully written , delicately performed"
6606,positive,"perhaps the grossest movie ever made . funny , though ."
6607,positive,this 90-minute postmodern voyage was more diverting and thought-provoking than i'd expected it to be .
6608,positive,one of those exceedingly rare films in which the talk alone is enough to keep us involved .
6609,positive,"a heartbreakingly thoughtful minor classic , the work of a genuine and singular artist ."
6610,positive,an affectionately goofy satire that's unafraid to throw elbows when necessary . . .
6611,positive,"between them , de niro and murphy make showtime the most savory and hilarious guilty pleasure of many a recent movie season ."
6612,positive,"a stylish but steady , and ultimately very satisfying , piece of character-driven storytelling ."
6613,positive,"it picked me up , swung me around , and dropped me back in my seat with more emotional force than any other recent film ."
6614,positive,graham greene's novel of colonialism and empire is elevated by michael caine's performance as a weary journalist in a changing world .
6615,positive,"though it's equally solipsistic in tone , the movie has enough vitality to justify the notion of creating a screen adaptation of evans' saga of hollywood excess ."
6616,positive,delivers roughly equal amounts of beautiful movement and inside information .
6617,positive,"bon appétit ! just like a splendid meal , red dragon satisfies  from its ripe recipe , inspiring ingredients , certified cuisine and palatable presentation ."
6618,positive,"the structure is simple , but in its own way , rabbit-proof fence is a quest story as grand as the lord of the rings ."
6619,positive,"this charming , thought-provoking new york fest of life and love has its rewards ."
6620,positive,playfully profound . . . and crazier than michael jackson on the top floor of a skyscraper nursery surrounded by open windows .
6621,positive,a film that will enthrall the whole family .
6622,positive,"an 83 minute document of a project which started in a muddle , seesawed back and forth between controlling interests multiple times , then found its sweet spot"
6623,positive,"nair doesn't use [monsoon wedding] to lament the loss of culture . instead , she sees it as a chance to revitalize what is and always has been remarkable about clung-to traditions ."
6624,positive,"both grant and hoult carry the movie because they are believable as people -- flawed , assured of the wrong things , and scared to admit how much they may really need the company of others ."
6625,positive,"like mike is a harmlessly naïve slice of b-ball fantasy , fit for filling in during the real nba's off-season ."
6626,positive,"though writer/director bart freundlich's film ultimately becomes a simplistic story about a dysfunctional parent-child relationship , it has some special qualities and the soulful gravity of crudup's anchoring performance ."
6627,positive,just offbeat enough to keep you interested without coming close to bowling you over .
6628,positive,what elevates the movie above the run-of-the-mill singles blender is its surreal sense of humor and technological finish .
6629,positive,a film about female friendship that men can embrace and women will talk about for hours .
6630,positive,"the directing and story are disjointed , flaws that have to be laid squarely on taylor's doorstep . but the actors make this worth a peek ."
6631,positive,"É uma pena que , mais tarde , o próprio filme abandone o tom de paródia e passe a utilizar os mesmos clichês que havia satirizado ."
6632,positive,"light the candles , bring out the cake and don't fret about the calories because there's precious little substance in birthday girl -- it's simply , and surprisingly , a nice , light treat ."
6633,positive,"it may be about drug dealers , kidnapping , and unsavory folks , but the tone and pacing are shockingly intimate ."
6634,positive,"massoud's story is an epic , but also a tragedy , the record of a tenacious , humane fighter who was also the prisoner ( and ultimately the victim ) of history ."
6635,positive,"if villainous vampires are your cup of blood , blade 2 is definitely a cut above the rest ."
6636,positive,drumline ably captures the complicated relationships in a marching band .
6637,positive,"because the film deliberately lacks irony , it has a genuine dramatic impact ; it plays like a powerful 1957 drama we've somehow never seen before ."
6638,positive,does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets .
6639,positive,"seems based on ugly ideas instead of ugly behavior , as happiness was . . . hence , storytelling is far more appealing ."
6640,positive,"sum "" is jack ryan's "" do-over . "" give credit to everyone from robinson down to the key grip that this bold move works . especially give credit to affleck ."
6641,positive,an intelligently made ( and beautifully edited ) picture that at the very least has a spark of life to it -- more than you can say for plenty of movies that flow through the hollywood pipeline without a hitch .
6642,positive,"a terrific date movie , whatever your orientation ."
6643,positive,"not all of the stories work and the ones that do are thin and scattered , but the film works well enough to make it worth watching ."
6644,positive,"the pain , loneliness and insecurity of the screenwriting process are vividly and painfully brought to slovenly life in this self-deprecating , biting and witty feature written by charlie kaufman and his twin brother , donald , and directed by spike jonze ."
6645,positive,miller comes at film with bracing intelligence and a vision both painterly and literary .
6646,positive,"eight legged freaks is clever and funny , is amused by its special effects , and leaves you feeling like you've seen a movie instead of an endless trailer ."
6647,positive,"this is historical filmmaking without the balm of right-thinking ideology , either liberal or conservative . mr . scorsese's bravery and integrity in advancing this vision can hardly be underestimated ."
6648,positive,"a thriller whose style , structure and rhythms are so integrated with the story , you cannot separate them ."
6649,positive,"it's a hoot watching the rock chomp on jumbo ants , pull an arrow out of his back , and leap unscathed through raging fire !"
6650,positive,returning director rob minkoff . . . and screenwriter bruce joel rubin . . . have done a fine job of updating white's dry wit to a new age .
6651,positive,"unfolds with such a wallop of you-are-there immediacy that when the bullets start to fly , your first instinct is to duck ."
6652,positive,"a strong script , powerful direction and splendid production design allows us to be transported into the life of wladyslaw szpilman , who is not only a pianist , but a good human being ."
6653,positive,an unflinching look at the world's dispossessed .
6654,positive,"if the film fails to fulfill its own ambitious goals , it nonetheless sustains interest during the long build-up of expository material ."
6655,positive,"it is life affirming and heartbreaking , sweet without the decay factor , funny and sad ."
6656,positive,"a colorful , joyous celebration of life ; a tapestry woven of romance , dancing , singing , and unforgettable characters ."
6657,positive,"frei assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him ."
6658,positive,a well paced and satisfying little drama that deserved better than a direct-to-video' release .
6659,positive,"the best part about "" gangs "" was daniel day-lewis ."
6660,positive,a treat for its depiction on not giving up on dreams when you're a struggling nobody .
6661,positive,"director chris wedge and screenwriters michael berg , michael j . wilson and peter ackerman create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time ."
6662,positive,one of the film's most effective aspects is its tchaikovsky soundtrack of neurasthenic regret .
6663,positive,solondz creates some effective moments of discomfort for character and viewer alike .
6664,positive,"i was amused and entertained by the unfolding of bielinsky's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise ."
6665,positive,somehow ms . griffiths and mr . pryce bring off this wild welsh whimsy .
6666,positive,"more mature than fatal attraction , more complete than indecent proposal and more relevant than 9 ½ weeks , unfaithful is at once intimate and universal cinema ."
6667,positive,"for all the dolorous trim , secretary is a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers' sporadic dips into pop freudianism ."
6668,positive,"a highly personal look at the effects of living a dysfunctionally privileged lifestyle , and by the end , we only wish we could have spent more time in its world ."
6669,positive,eric schweig and graham greene both exude an air of dignity that's perfect for the proud warrior that still lingers in the souls of these characters .
6670,positive,"[fiji diver rusi vulakoro and the married couple howard and michelle hall] show us the world they love and make us love it , too ."
6671,positive,russian ark is a new treasure of the hermitage .
6672,positive,it's definitely a step in the right direction .
6673,positive,"as the princess , sorvino glides gracefully from male persona to female without missing a beat . ben kingsley is truly funny , playing a kind of ghandi gone bad ."
6674,positive,"ourside the theatre roger might be intolerable company , but inside it he's well worth spending some time with ."
6675,positive,"a gem , captured in the unhurried , low-key style favored by many directors of the iranian new wave ."
6676,positive,"in an era where big stars and high production values are standard procedure , narc strikes a defiantly retro chord , and outpaces its contemporaries with daring and verve ."
6677,positive,almost peerlessly unsettling .
6678,positive,"beating the austin powers films at their own game , this blaxploitation spoof downplays the raunch in favor of gags that rely on the strength of their own cleverness as opposed to the extent of their outrageousness ."
6679,positive,"this is a dark , gritty , sometimes funny little gem ."
6680,positive,"for all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between sullivan and his son ."
6681,positive,"what makes salton sea surprisingly engrossing is that caruso takes an atypically hypnotic approach to a world that's often handled in fast-edit , hopped-up fashion ."
6682,positive,"with spy kids 2 : the island of lost dreams , the spy kids franchise establishes itself as a durable part of the movie landscape : a james bond series for kids ."
6683,positive,"an invaluable historical document thanks to the filmmaker's extraordinary access to massoud , whose charm , cultivation and devotion to his people are readily apparent ."
6684,positive,"lan yu seems altogether too slight to be called any kind of masterpiece . it is , however , a completely honest , open-hearted film that should appeal to anyone willing to succumb to it ."
6685,positive,everyone should be able to appreciate the wonderful cinematography and naturalistic acting .
6686,positive,this often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal .
6687,positive,stock up on silver bullets for director neil marshall's intense freight train of a film .
6688,positive,"the farcical elements seemed too pat and familiar to hold my interest , yet its diverting grim message is a good one ."
6689,positive,"despite these annoyances , the capable clayburgh and tambor really do a great job of anchoring the characters in the emotional realities of middle age ."
6690,positive,"the underworld urban angst is derivative of martin scorsese's taxi driver and goodfellas , but this film speaks for itself ."
6691,positive,the film's heady yet far from impenetrable theory suggests that russians take comfort in their closed-off nationalist reality .
6692,positive,despite modest aspirations its occasional charms are not to be dismissed .
6693,positive,"constantly touching , surprisingly funny , semi-surrealist exploration of the creative act ."
6694,positive,"the journey is worth your time , especially if you have ellen pompeo sitting next to you for the ride ."
6695,positive,"for every cheesy scene , though , there is a really cool bit -- the movie's conception of a future-world holographic librarian ( orlando jones ) who knows everything and answers all questions , is visually smart , cleverly written , and nicely realized ."
6696,positive,what sets ms . birot's film apart from others in the genre is a greater attention to the parents -- and particularly the fateful fathers -- in the emotional evolution of the two bewitched adolescents .
6697,positive,all three women deliver remarkable performances .
6698,positive,"claire is a terrific role for someone like judd , who really ought to be playing villains ."
6699,positive,it's clear that mehta simply wanted to update her beloved genre for the thousands of indians who fancy themselves too sophisticated for the cheese-laced spectacles that pack 'em in on the subcontinent .
6700,positive,compassionately explores the seemingly irreconcilable situation between conservative christian parents and their estranged gay and lesbian children .
6701,positive,the soundtrack alone is worth the price of admission .
6702,positive,rodriguez does a splendid job of racial profiling hollywood style--casting excellent latin actors of all ages--a trend long overdue .
6703,positive,bielinsky is a filmmaker of impressive talent .
6704,positive,"so beautifully acted and directed , it's clear that washington most certainly has a new career ahead of him if he so chooses ."
6705,positive,a visual spectacle full of stunning images and effects .
6706,positive,a gentle and engrossing character study .
6707,positive,an engrossing portrait of uncompromising artists trying to create something original against the backdrop of a corporate music industry that only seems to care about the bottom line .
6708,positive,a mischievous visual style and oodles of charm make 'cherish' a very good ( but not great ) movie .
6709,positive,"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain ."
6710,positive,[a] strong piece of work .
6711,positive,"a stirring tribute to the bravery and dedication of the world's reporters who willingly walk into the nightmare of war not only to record the events for posterity , but to help us clearly see the world of our making ."
6712,positive,daring and beautifully made .
6713,positive,imagine o . henry's <b>the gift of the magi</b> relocated to the scuzzy underbelly of nyc's drug scene . merry friggin' christmas !
6714,positive,the film does give a pretty good overall picture of the situation in laramie following the murder of matthew shepard .
6715,positive,"both lead performances are oscar-size . quaid is utterly fearless as the tortured husband living a painful lie , and moore wonderfully underplays the long-suffering heroine with an unflappable '50s dignity somewhere between jane wyman and june cleaver ."
6716,positive,ferrara's best film in years .
6717,positive,nothing short of wonderful with its ten-year-old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil .
6718,positive,"it's more enjoyable than i expected , though , and that's because the laughs come from fairly basic comedic constructs . cinematic pratfalls given a working over . the cast is spot on and the mood is laid back ."
6719,positive,matches neorealism's impact by showing the humanity of a war-torn land filled with people who just want to live their lives .
6720,positive,"those moviegoers who would automatically bypass a hip-hop documentary should give "" scratch "" a second look ."
6721,positive,baby-faced renner is eerily convincing as this bland blank of a man with unimaginable demons within .
6722,positive,"romantic , riveting and handsomely animated ."
6723,positive,"a competent , unpretentious entertainment destined to fill the after-school slot at shopping mall theaters across the country ."
6724,positive,"shot largely in small rooms , the film has a gentle , unforced intimacy that never becomes claustrophobic ."
6725,positive,"where janice beard falters in its recycled aspects , implausibility , and sags in pace , it rises in its courageousness , and comedic employment ."
6726,positive,"byler is too savvy a filmmaker to let this morph into a typical romantic triangle . instead , he focuses on the anguish that can develop when one mulls leaving the familiar to traverse uncharted ground ."
6727,positive,"metaphors abound , but it is easy to take this film at face value and enjoy its slightly humorous and tender story ."
6728,positive,"as directed by dani kouyate of burkina faso , sia lacks visual flair . but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them ."
6729,positive,"the best comedy concert movie i've seen since cho's previous concert comedy film , i'm the one that i want , in 2000 ."
6730,positive,"broomfield reminds us that beneath the hype , the celebrity , the high life , the conspiracies and the mystery there were once a couple of bright young men -- promising , talented , charismatic and tragically doomed ."
6731,positive,offers laughs and insight into one of the toughest ages a kid can go through .
6732,positive,"a perceptive , good-natured movie ."
6733,positive,an amused indictment of jaglom's own profession .
6734,positive,a small movie with a big heart .
6735,positive,hugely accomplished slice of hitchcockian suspense .
6736,positive,"a triumph , a film that hews out a world and carries us effortlessly from darkness to light ."
6737,positive,what begins as a conventional thriller evolves into a gorgeously atmospheric meditation on life-changing chance encounters .
6738,positive,"the lady and the duke is a smart , romantic drama that dares to depict the french revolution from the aristocrats' perspective ."
6739,positive,"most haunting about "" fence "" is its conclusion , when we hear the ultimate fate of these girls and realize , much to our dismay , that this really did happen . noyce's greatest mistake is thinking that we needed sweeping , dramatic , hollywood moments to keep us"
6740,positive,there's much tongue in cheek in the film and there's no doubt the filmmaker is having fun with it all .
6741,positive,"there's absolutely no reason why blue crush , a late-summer surfer girl entry , should be as entertaining as it is"
6742,positive,"an action/thriller of the finest kind , evoking memories of day of the jackal , the french connection , and heat ."
6743,positive,"in capturing the understated comedic agony of an ever-ruminating , genteel yet decadent aristocracy that can no longer pay its bills , the film could just as well be addressing the turn of the 20th century into the 21st ."
6744,positive,"insomnia does not become one of those rare remakes to eclipse the original , but it doesn't disgrace it , either ."
6745,positive,classic cinema served up with heart and humor
6746,positive,[stephen] earnhart's film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones they currently have .
6747,positive,the events of the film are just so weird that i honestly never knew what the hell was coming next .
6748,positive,"nicole holofcener's lovely and amazing , from her own screenplay , jumps to the head of the class of women's films that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style ."
6749,positive,has a solid emotional impact .
6750,positive,mark pellington's latest pop thriller is as kooky and overeager as it is spooky and subtly in love with myth .
6751,positive,raimi crafted a complicated hero who is a welcome relief from the usual two-dimensional offerings .
6752,positive,"as a science fiction movie , "" minority report "" astounds ."
6753,positive,"watching e . t now , in an era dominated by cold , loud special-effects-laden extravaganzas , one is struck less by its lavish grandeur than by its intimacy and precision ."
6754,positive,"visually breathtaking , viscerally exciting , and dramatically moving , it's the very definition of epic adventure ."
6755,positive,"chris columbus' sequel is faster , livelier and a good deal funnier than his original ."
6756,positive,"watching this film , what we feel isn't mainly suspense or excitement . the dominant feeling is something like nostalgia ."
6757,positive,"a rather brilliant little cult item : a pastiche of children's entertainment , superhero comics , and japanese animation ."
6758,positive,adam sandler ! in an art film !
6759,positive,"as averse as i usually am to feel-good , follow-your-dream hollywood fantasies , this one got to me ."
6760,positive,stone seems to have a knack for wrapping the theater in a cold blanket of urban desperation .
6761,positive, . . . a funny yet dark and seedy clash of cultures and generations .
6762,positive,"the hook is the drama within the drama , as an unsolved murder and an unresolved moral conflict jockey for the spotlight ."
6763,positive,"over the years , hollywood has crafted a solid formula for successful animated movies , and ice age only improves on it , with terrific computer graphics , inventive action sequences and a droll sense of humor ."
6764,positive,one of those movies that make us pause and think of what we have given up to acquire the fast-paced contemporary society .
6765,positive,"one of the most original american productions this year , you'll find yourself remembering this refreshing visit to a sunshine state ."
6766,positive,"melds derivative elements into something that is often quite rich and exciting , and always a beauty to behold ."
6767,positive,gives everyone something to shout about .
6768,positive,"[a] thoughtful , visually graceful work ."
6769,positive,"admirers of director abel ferrara may be relieved that his latest feature , r xmas , marks a modest if encouraging return to form ."
6770,positive,the slam-bang superheroics are kinetic enough to engross even the most antsy youngsters .
6771,positive,"a worthy addition to the cinematic canon , which , at last count , numbered 52 different versions ."
6772,positive,deliciously mean-spirited and wryly observant .
6773,positive,the kind of primal storytelling that george lucas can only dream of .
6774,positive,"even if the ring has a familiar ring , it's still unusually crafty and intelligent for hollywood horror ."
6775,positive,the sheer joy and pride they took in their work -- and in each other -- shines through every frame .
6776,positive,"a solidly constructed , entertaining thriller that stops short of true inspiration ."
6777,positive,"the cast . . . keeps this pretty watchable , and casting mick jagger as director of the escort service was inspired ."
6778,positive,"an entertaining , if somewhat standardized , action movie ."
6779,positive,"it has a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and a story just complicated enough to let you bask in your own cleverness as you figure it out ."
6780,positive,intriguing and downright intoxicating .
6781,positive,"an incredibly thoughtful , deeply meditative picture that neatly and effectively captures the debilitating grief felt in the immediate aftermath of the terrorist attacks ."
6782,positive, . . . could easily be called the best korean film of 2002 .
6783,positive,the banter between calvin and his fellow barbers feels like a streetwise mclaughlin group . . . and never fails to entertain .
6784,positive,thoroughly engrossing and ultimately tragic .
6785,positive,"bill morrison's decasia is uncompromising , difficult and unbearably beautiful ."
6786,positive,"even with all its botches , enigma offers all the pleasure of a handsome and well-made entertainment ."
6787,positive,"if the real-life story is genuinely inspirational , the movie stirs us as well ."
6788,positive,an ebullient tunisian film about the startling transformation of a tradition-bound widow who is drawn into the exotic world of belly dancing .
6789,positive,"highly irritating at first , mr . koury's passive technique eventually begins to yield some interesting results ."
6790,positive,"about schmidt belongs to nicholson . gone are the flamboyant mannerisms that are the trademark of several of his performances . as schmidt , nicholson walks with a slow , deliberate gait , chooses his words carefully and subdues his natural exuberance ."
6791,positive,the powder blues and sun-splashed whites of tunis make an alluring backdrop for this sensuous and spirited tale of a prim widow who finds an unlikely release in belly-dancing clubs .
6792,positive,"best indie of the year , so far ."
6793,positive,"don't judge this one too soon - it's a dark , gritty story but it takes off in totally unexpected directions and keeps on going ."
6794,positive,"it's funny , as the old saying goes , because it's true ."
6795,positive,"in death to smoochy , we don't get williams' usual tear and a smile , just sneers and bile , and the spectacle is nothing short of refreshing ."
6796,positive,"fortunately , elling never gets too cloying thanks to the actors' perfect comic timing and sweet , genuine chemistry ."
6797,positive,"if you've grown tired of going where no man has gone before , but several movies have - take heart . this is the best star trek movie in a long time ."
6798,positive,greg kinnear gives a mesmerizing performance as a full-fledged sex addict who is in complete denial about his obsessive behavior .
6799,positive,"ou've got to love a disney pic with as little cleavage as this one has , and a heroine as feisty and principled as jane ."
6800,positive,"a funny , triumphant , and moving documentary ."
6801,positive,delirious fun .
6802,positive,"lathan and diggs carry the film with their charisma , and both exhibit sharp comic timing that makes the more hackneyed elements of the film easier to digest ."
6803,positive,"about schmidt is nicholson's goofy , heartfelt , mesmerizing king lear ."
6804,positive,exciting and well-paced .
6805,positive,even better than the first one !
6806,positive,"its compelling mix of trial movie , escape movie and unexpected fable ensures the film never feels draggy ."
6807,positive,a must see for all sides of the political spectrum
6808,positive,"there are problems with this film that even 3 oscar winners can't overcome , but it's a nice girl-buddy movie once it gets rock-n-rolling ."
6809,positive,"rich in atmosphere of the post-war art world , it manages to instruct without reeking of research library dust ."
6810,positive,has the rare capability to soothe and break your heart with a single stroke .
6811,positive,it rapidly develops into a gut-wrenching examination of the way cultural differences and emotional expectations collide .
6812,positive,"though it flirts with bathos and pathos and the further oprahfication of the world as we know it , it still cuts all the way down to broken bone ."
6813,positive,"es una de esas películas de las que uno sale reconfortado , agradecido , genuinamente sorprendido ."
6814,positive,a straight-shooting family film which awards animals the respect they've rarely been given .
6815,positive,"overall , interesting as a documentary -- but not very imaxy ."
6816,positive,this is one of those war movies that focuses on human interaction rather than battle and action sequences . . . and it's all the stronger because of it .
6817,positive,"secretary "" is owned by its costars , spader and gyllenhaal . maggie g . makes an amazing breakthrough in her first starring role and eats up the screen ."
6818,positive,"the film fits into a genre that has been overexposed , redolent of a thousand cliches , and yet remains uniquely itself , vibrant with originality ."
6819,positive,"not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time ."
6820,positive,"'almodóvar logra un filme entrañable , lleno de compasión , comprensión , amor , amistad , esperanza y humanidad que es sencillamente inolvidable . '"
6821,positive,"too much of storytelling moves away from solondz's social critique , casting its audience as that of intellectual lector in contemplation of the auteur's professional injuries ."
6822,positive,"the music makes a nice album , the food is enticing and italy beckons us all ."
6823,positive,jones has delivered a solidly entertaining and moving family drama .
6824,positive,happy times maintains an appealing veneer without becoming too cute about it .
6825,positive,oliveira seems to pursue silent film representation with every mournful composition .
6826,positive,"one of the pleasures in walter's documentary . . . is the parade of veteran painters , confounded dealers , and miscellaneous bohos who expound upon the subject's mysterious personality without ever explaining him ."
6827,positive,"captures all the longing , anguish and ache , the confusing sexual messages and the wish to be a part of that elusive adult world ."
6828,positive," "" frailty "" offers chills much like those that you get when sitting around a campfire around midnight , telling creepy stories to give each other the willies . and , there's no way you won't be talking about the film once you exit the theater ."
6829,positive,really quite funny .
6830,positive,"if i have to choose between gorgeous animation and a lame story ( like , say , treasure planet ) or so-so animation and an exciting , clever story with a batch of appealing characters , i'll take the latter every time ."
6831,positive,"quiet , adult and just about more stately than any contemporary movie this year . . . a true study , a film with a questioning heart and mind that isn't afraid to admit it doesn't have all the answers ."
6832,positive,"some of the visual flourishes are a little too obvious , but restrained and subtle storytelling , and fine performances make this delicate coming-of-age tale a treat ."
6833,positive,it is hard not to be especially grateful for freedom after a film like this .
6834,positive,the dirty jokes provide the funniest moments in this oddly sweet comedy about jokester highway patrolmen .
6835,positive,"y tu mamá también is hilariously , gloriously alive , and quite often hotter than georgia asphalt ."
6836,positive, . . . works on some levels and is certainly worth seeing at least once .
6837,positive,"you come away from his film overwhelmed , hopeful and , perhaps paradoxically , illuminated ."
6838,positive,"if the material is slight and admittedly manipulative , jacquot preserves tosca's intoxicating ardor through his use of the camera ."
6839,positive,mais um momento inspirado de david fincher .
6840,positive,"a must for fans of british cinema , if only because so many titans of the industry are along for the ride ."
6841,positive,"tsai has managed to create an underplayed melodrama about family dynamics and dysfunction that harks back to the spare , unchecked heartache of yasujiro ozu ."
6842,positive,"until ( the ) superfluous . . . epilogue that leaks suspension of disbelief like a sieve , die another day is as stimulating & heart-rate-raising as any james bond thriller ."
6843,positive,"it's a good film , but it falls short of its aspiration to be a true 'epic' ."
6844,positive,"all the pieces fall together without much surprise , but little moments give it a boost ."
6845,positive,the beauty of alexander payne's ode to the everyman is in the details .
6846,positive,the ending feels at odds with the rest of the film .
6847,positive,"a tone of rueful compassion . . . reverberates throughout this film , whose meaning and impact is sadly heightened by current world events ."
6848,positive,a beautiful paean to a time long past .
6849,positive,dense and thoughtful and brimming with ideas that are too complex to be rapidly absorbed .
6850,positive,"if you thought tom hanks was just an ordinary big-screen star , wait until you've seen him eight stories tall ."
6851,positive,"with this masterful , flawless film , [wang] emerges in the front ranks of china's now numerous , world-renowned filmmakers ."
6852,positive,"shyamalan offers copious hints along the way -- myriad signs , if you will -- that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes ."
6853,positive,"this film is an act of spiritual faith -- an eloquent , deeply felt meditation on the nature of compassion ."
6854,positive,"a different kind of love story - one that is dark , disturbing , painful to watch , yet compelling ."
6855,positive,"a compelling , gut-clutching piece of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day ."
6856,positive,"she's as rude and profane as ever , always hilarious and , most of the time , absolutely right in her stinging social observations ."
6857,positive,"even before it builds up to its insanely staged ballroom scene , in which 3000 actors appear in full regalia , it's waltzed itself into the art film pantheon ."
6858,positive,"it seems impossible that an epic four-hour indian musical about a cricket game could be this good , but it is ."
6859,positive,will certainly appeal to asian cult cinema fans and asiaphiles interested to see what all the fuss is about .
6860,positive,"touches smartly and wistfully on a number of themes , not least the notion that the marginal members of society . . . might benefit from a helping hand and a friendly kick in the pants ."
6861,positive,a wildly entertaining scan of evans' career .
6862,positive,"a mature , deeply felt fantasy of a director's travel through 300 years of russian history ."
6863,positive,"a finely tuned mood piece , a model of menacing atmosphere ."
6864,positive,"the salton sea has moments of inspired humour , though every scrap is of the darkest variety ."
6865,positive,both a beautifully made nature film and a tribute to a woman whose passion for this region and its inhabitants still shines in her quiet blue eyes .
6866,positive,"although shot with little style , skins is heartfelt and achingly real ."
6867,positive,"a very pretty after-school special . it's an effort to watch this movie , but it eventually pays off and is effective if you stick with it ."
6868,positive,"continually challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means ."
6869,positive,it certainly won't win any awards in the plot department but it sets out with no pretensions and delivers big time .
6870,positive,"dog soldiers doesn't transcend genre -- it embraces it , energizes it and takes big bloody chomps out of it ."
6871,positive,"at once emotional and richly analytical , the cosby-seinfeld encounter alone confirms the serious weight behind this superficially loose , larky documentary ."
6872,positive,"it may scream low budget , but this charmer has a spirit that cannot be denied ."
6873,positive,'alice's adventure through the looking glass and into zombie-land' is filled with strange and wonderful creatures .
6874,positive,"without [de niro] , city by the sea would slip under the waves . he drags it back , single-handed ."
6875,positive,"if the plot seems a bit on the skinny side , that's because panic room is interested in nothing more than sucking you inand making you sweat ."
6876,positive,"the film becomes an overwhelming pleasure , and you find yourself rooting for gai's character to avoid the fate that has befallen every other carmen before her ."
6877,positive,broomfield has a rather unique approach to documentary . he thinks the film is just as much a document about him as it is about the subject .
6878,positive,"at its best when the guarded , resentful betty and the manipulative yet needy margot are front and center ."
6879,positive,"it's excessively quirky and a little underconfident in its delivery , but otherwise this is the best 'old neighborhood' project since christopher walken kinda romanced cyndi lauper in the opportunists ."
6880,positive,the film oozes craft .
6881,positive,manages to be both hugely entertaining and uplifting .
6882,positive,a classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached .
6883,positive,it's the unsettling images of a war-ravaged land that prove more potent and riveting than the unlikely story of sarah and harrison .
6884,positive,"jaunty fun , with its celeb-strewn backdrop well used ."
6885,positive,"washington overcomes the script's flaws and envelops the audience in his character's anguish , anger and frustration ."
6886,positive,"a searing , epic treatment of a nationwide blight that seems to be , horrifyingly , ever on the rise ."
6887,positive,"not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially san francisco lovers -- it's a spirited film and a must-see ."
6888,positive,read my lips is to be viewed and treasured for its extraordinary intelligence and originality as well as its lyrical variations on the game of love .
6889,positive,"the color sense of stuart little 2 is its most immediate and most obvious pleasure , but it would count for very little if the movie weren't as beautifully shaped and as delicately calibrated in tone as it is ."
6890,positive,"it may not be a huge cut of above the rest , but i enjoyed barbershop . it's a funny little movie with clever dialogue and likeable characters ."
6891,positive,"a different and emotionally reserved type of survival story -- a film less about refracting all of world war ii through the specific conditions of one man , and more about that man lost in its midst ."
6892,positive,"it's sweet , funny , charming , and completely delightful ."
